time,'Heater 1: T (C)', 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,,pid,500-4-1
58:57.3,42.37746689, 'off', 'on',40.99249762, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
58:57.6,42.37746689, 'off', 'on',40.97300707, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
58:58.0,42.37746689, 'off', 'on',40.97300707, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
58:58.3,42.37746689, 'off', 'on',40.97300707, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
58:58.7,42.37746689, 'off', 'on',40.99249762, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
58:59.0,42.37746689, 'off', 'on',40.97300707, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
58:59.4,42.37746689, 'off', 'on',40.95351652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
58:59.7,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:00.3,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:00.6,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:01.0,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:01.3,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:01.7,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:02.1,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:02.4,42.37746689, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:02.8,42.3575413, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:03.2,42.3575413, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:03.5,42.3575413, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:03.9,42.33761572, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:04.3,42.33761572, 'off', 'on',40.91460199, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:04.7,42.33761572, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:05.0,42.33761572, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:05.4,42.31769013, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:05.7,42.31769013, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:06.1,42.31769013, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:06.4,42.29776454, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:06.8,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:07.1,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:07.5,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:07.8,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:08.2,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:08.6,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:08.9,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:09.3,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:09.6,42.29776454, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:10.2,42.27783895, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:10.6,42.25791336, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:11.0,42.25791336, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:11.3,42.25791336, 'off', 'on',40.93402598, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:11.7,42.25791336, 'off', 'on',40.91460199, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:12.0,42.25791336, 'off', 'on',40.895178, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:12.4,42.25791336, 'off', 'on',40.87575401, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:12.8,42.25791336, 'off', 'on',40.85633003, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:13.1,42.25791336, 'off', 'on',40.83690604, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:13.5,42.25791336, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:13.8,42.25791336, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:14.2,42.25791336, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:14.5,42.25791336, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:14.9,42.25791336, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:15.3,42.25791336, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:15.6,42.25791336, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:16.0,42.23805786, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:16.4,42.21820237, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:16.7,42.19834687, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:17.1,42.17849138, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:17.5,42.17849138, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:17.8,42.19834687, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:18.2,42.17849138, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:18.5,42.17849138, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:18.9,42.15863589, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:19.3,42.15863589, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:19.6,42.13878039, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:20.2,42.13878039, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:20.6,42.13878039, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:20.9,42.13878039, 'off', 'on',40.7981241, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:21.3,42.15863589, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:21.6,42.17849138, 'off', 'on',40.7981241, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:22.0,42.15863589, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:22.4,42.13878039, 'off', 'on',40.81748205, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:22.7,42.13878039, 'off', 'on',40.7981241, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:23.1,42.13878039, 'off', 'on',40.77876616, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:23.4,42.13878039, 'off', 'on',40.75940821, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:23.8,42.13878039, 'off', 'on',40.74005026, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:24.1,42.13878039, 'off', 'on',40.74005026, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:24.5,42.13878039, 'off', 'on',40.72069232, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:24.8,42.13878039, 'off', 'on',40.74005026, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:25.2,42.13878039, 'off', 'on',40.75940821, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:25.5,42.13878039, 'off', 'on',40.74005026, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:25.9,42.13878039, 'off', 'on',40.74005026, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:26.3,42.13878039, 'off', 'on',40.72069232, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:26.6,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:27.0,42.13878039, 'off', 'on',40.72069232, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:27.3,42.13878039, 'off', 'on',40.72069232, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:27.7,42.13878039, 'off', 'on',40.74005026, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:28.0,42.13878039, 'off', 'on',40.74005026, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:28.4,42.13878039, 'off', 'on',40.72069232, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:28.7,42.13878039, 'off', 'on',40.72069232, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:29.1,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:29.7,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:30.0,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:30.4,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:30.8,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:31.1,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:31.5,42.13878039, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:31.8,42.11899443, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:32.2,42.09920846, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:32.5,42.09920846, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:32.9,42.09920846, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:33.3,42.09920846, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:33.6,42.0794225, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:33.9,42.05963653, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:34.3,42.03985057, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:34.6,42.05963653, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:35.0,42.05963653, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:35.4,42.05963653, 'off', 'on',40.70133437, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:35.7,42.05963653, 'off', 'on',40.68204195, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:36.0,42.0794225, 'off', 'on',40.66274952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:36.4,42.0794225, 'off', 'on',40.66274952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:36.8,42.0794225, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:37.1,42.05963653, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:37.5,42.03985057, 'off', 'on',40.66274952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:37.8,42.03985057, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:38.2,42.03985057, 'off', 'on',40.62416468, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:38.5,42.03985057, 'off', 'on',40.60487226, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:38.8,42.0200646, 'off', 'on',40.60487226, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:39.4,42.0200646, 'off', 'on',40.60487226, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:39.8,42.0200646, 'off', 'on',40.62416468, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:40.2,42.0200646, 'off', 'on',40.62416468, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:40.5,42.0200646, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:40.9,42.0200646, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:41.3,42.0200646, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:41.6,42.0200646, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:42.0,42.0200646, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:42.4,42.0200646, 'off', 'on',40.66274952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:42.7,42.0200646, 'off', 'on',40.68204195, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:43.0,42.0200646, 'off', 'on',40.68204195, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:43.4,42.0200646, 'off', 'on',40.66274952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:43.8,42.0200646, 'off', 'on',40.68204195, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:44.1,42.0200646, 'off', 'on',40.66274952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:44.5,42.0200646, 'off', 'on',40.68204195, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:44.9,42.0200646, 'off', 'on',40.66274952, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:45.2,42.0200646, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:45.6,42.0200646, 'off', 'on',40.6434571, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:45.9,42.0200646, 'off', 'on',40.62416468, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:46.3,42.0200646, 'off', 'on',40.60487226, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:46.6,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:47.0,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:47.3,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:47.7,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:48.0,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:48.4,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:49.0,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:49.4,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:49.7,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:50.1,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:50.4,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:50.8,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:51.1,42.0200646, 'off', 'on',40.58557984, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:51.5,42.0200646, 'off', 'on',40.56635243, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:51.9,42.0200646, 'off', 'on',40.56635243, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:52.2,42.0200646, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:52.6,42.0200646, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:52.9,42.0200646, 'off', 'on',40.56635243, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:53.2,42.0200646, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:53.6,42.0200646, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:53.9,42.0200646, 'off', 'on',40.52789762, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:54.3,42.00034761, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:54.7,42.00034761, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:55.0,41.98063061, 'off', 'on',40.56635243, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:55.4,41.98063061, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:55.8,41.96091362, 'off', 'on',40.54712503, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:56.1,41.96091362, 'off', 'on',40.52789762, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:56.5,41.96091362, 'off', 'on',40.52789762, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:56.9,41.94119662, 'off', 'on',40.50867021, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:57.2,41.92147963, 'off', 'on',40.50867021, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:57.6,41.90176263, 'off', 'on',40.50867021, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:57.9,41.90176263, 'off', 'on',40.50867021, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:58.3,41.90176263, 'off', 'on',40.50867021, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:58.9,41.90176263, 'off', 'on',40.48944281, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:59.2,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:59.6,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
59:59.9,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
00:00.3,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
00:00.7,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
00:01.0,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
00:01.4,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
00:01.8,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
00:02.1,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
00:02.5,41.90176263, 'off', 'on',40.4702154, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,,,
