time,'Heater 1: T (C)', 'Heater 2: T (C)', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)'
30:42.0,26.91,27.07,27.07,26.93,26.76,26.86
30:42.5,26.92,27.07,27.07,26.93,26.76,26.86
30:42.9,26.92,27.07,27.07,26.93,26.76,26.86
30:43.4,26.91,27.07,27.07,26.94,26.76,26.86
30:43.8,26.91,27.07,27.07,26.94,26.76,26.86
30:44.2,26.91,27.07,27.07,26.93,26.76,26.86
30:44.7,26.91,27.07,27.07,26.93,26.76,26.86
30:45.2,26.91,27.07,27.07,26.94,26.76,26.86
30:45.7,26.91,27.07,27.07,26.94,26.76,26.86
30:46.2,26.91,27.07,27.07,26.94,26.76,26.86
30:46.7,26.91,27.07,27.07,26.94,26.76,26.86
30:47.2,26.91,27.07,27.07,26.95,26.76,26.86
30:47.7,26.91,27.07,27.07,26.95,26.76,26.86
30:48.2,26.92,27.07,27.07,26.95,26.76,26.86
30:48.7,26.92,27.07,27.07,26.95,26.76,26.86
30:49.2,26.92,27.07,27.07,26.95,26.76,26.86
30:49.7,26.92,27.07,27.07,26.94,26.76,26.86
30:50.2,26.92,27.07,27.07,26.94,26.76,26.86
30:50.6,26.92,27.07,27.07,26.94,26.76,26.86
30:51.1,26.91,27.07,27.07,26.94,26.76,26.86
30:51.5,26.91,27.07,27.07,26.94,26.76,26.86
30:52.0,26.91,27.07,27.07,26.94,26.76,26.86
30:52.5,26.91,27.07,27.07,26.93,26.76,26.86
30:53.1,26.91,27.07,27.07,26.93,26.76,26.86
30:53.6,26.91,27.07,27.07,26.93,26.76,26.86
30:54.1,26.91,27.07,27.07,26.93,26.76,26.86
30:54.6,26.92,27.07,27.07,26.94,26.76,26.86
30:55.1,26.92,27.07,27.07,26.94,26.77,26.86
30:55.5,26.92,27.07,27.07,26.93,26.77,26.86
30:56.0,26.92,27.07,27.07,26.93,26.77,26.86
30:56.5,26.92,27.07,27.07,26.93,26.77,26.86
30:56.9,26.92,27.07,27.07,26.94,26.77,26.86
30:57.4,26.92,27.07,27.07,26.94,26.77,26.86
30:57.9,26.92,27.07,27.07,26.95,26.77,26.86
30:58.7,26.92,27.07,27.07,26.94,26.77,26.86
30:59.2,26.92,27.07,27.07,26.94,26.77,26.86
30:59.6,26.92,27.07,27.07,26.95,26.77,26.86
31:00.1,26.92,27.07,27.07,26.95,26.77,26.86
31:00.5,26.91,27.07,27.07,26.94,26.76,26.86
31:01.2,26.91,27.07,27.07,26.94,26.76,26.86
31:01.7,26.91,27.07,27.07,26.94,26.77,26.86
31:02.2,26.91,27.07,27.07,26.94,26.76,26.86
31:02.7,26.91,27.07,27.07,26.94,26.76,26.86
31:03.1,26.92,27.07,27.07,26.95,26.77,26.86
31:03.6,26.92,27.07,27.07,26.95,26.77,26.86
31:04.1,26.92,27.07,27.07,26.96,26.76,26.86
31:04.6,26.92,27.07,27.07,26.96,26.76,26.86
31:05.1,26.92,27.07,27.07,26.96,26.77,26.86
31:05.6,26.92,27.07,27.07,26.96,26.77,26.86
31:06.8,26.92,27.07,27.07,26.96,26.77,26.86
31:07.3,26.92,27.07,27.07,26.96,26.77,26.86
31:07.8,26.92,27.07,27.07,26.96,26.77,26.87
31:08.2,26.92,27.07,27.07,26.96,26.76,26.87
31:08.7,26.92,27.07,27.07,26.95,26.76,26.87
31:09.4,26.92,27.07,27.07,26.95,26.76,26.86
31:09.9,26.92,27.07,27.07,26.95,26.76,26.86
31:10.4,26.91,27.07,27.07,26.95,26.76,26.86
31:10.9,26.91,27.07,27.07,26.95,26.76,26.86
31:11.4,26.92,27.07,27.07,26.95,26.76,26.86
31:11.9,26.92,27.07,27.07,26.95,26.76,26.86
31:12.3,26.92,27.07,27.07,26.95,26.76,26.86
31:12.8,26.92,27.07,27.07,26.95,26.76,26.86
31:13.3,26.92,27.07,27.07,26.95,26.76,26.86
31:13.8,26.92,27.07,27.07,26.95,26.76,26.86
31:14.2,26.92,27.07,27.07,26.95,26.76,26.86
31:14.7,26.92,27.07,27.07,26.95,26.76,26.86
31:15.2,26.92,27.07,27.07,26.95,26.76,26.86
31:15.6,26.92,27.07,27.07,26.95,26.76,26.87
31:16.1,26.92,27.07,27.07,26.96,26.76,26.87
31:16.5,26.92,27.07,27.07,26.96,26.76,26.87
31:17.0,26.92,27.07,27.07,26.96,26.76,26.87
31:17.5,26.92,27.07,27.07,26.96,26.76,26.87
31:18.0,26.92,27.07,27.07,26.96,26.76,26.87
31:18.5,26.92,27.07,27.07,26.96,26.76,26.87
31:19.0,26.92,27.07,27.07,26.96,26.77,26.87
31:19.4,26.92,27.07,27.07,26.96,26.77,26.87
31:19.9,26.92,27.07,27.07,26.96,26.77,26.87
31:20.4,26.92,27.07,27.07,26.96,26.77,26.86
31:20.8,26.92,27.07,27.07,26.96,26.77,26.86
31:21.3,26.92,27.07,27.07,26.96,26.76,26.86
31:21.8,26.92,27.07,27.07,26.96,26.76,26.86
31:22.3,26.92,27.07,27.07,26.96,26.76,26.86
31:22.8,26.92,27.07,27.07,26.95,26.76,26.86
31:23.3,26.92,27.07,27.07,26.95,26.76,26.86
31:23.8,26.92,27.07,27.07,26.95,26.76,26.86
31:24.3,26.92,27.07,27.07,26.95,26.76,26.86
31:24.8,26.92,27.07,27.07,26.95,26.76,26.87
31:25.2,26.92,27.07,27.07,26.96,26.76,26.86
31:25.7,26.92,27.07,27.07,26.96,26.76,26.86
31:26.1,26.92,27.07,27.07,26.96,26.76,26.86
31:26.5,26.92,27.07,27.07,26.96,26.76,26.86
31:26.9,26.92,27.07,27.07,26.96,26.76,26.86
31:27.4,26.92,27.07,27.07,26.96,26.76,26.86
31:27.8,26.92,27.07,27.07,26.95,26.76,26.86
31:28.2,26.92,27.07,27.07,26.95,26.76,26.86
31:28.7,26.92,27.07,27.07,26.95,26.76,26.86
31:29.1,26.92,27.07,27.07,26.94,26.76,26.87
31:29.5,26.92,27.07,27.07,26.94,26.76,26.87
31:30.0,26.92,27.07,27.07,26.94,26.76,26.87
31:30.4,26.92,27.07,27.07,26.94,26.76,26.87
31:30.8,26.92,27.07,27.07,26.94,26.76,26.87
31:31.3,26.92,27.07,27.07,26.95,26.77,26.87
31:31.8,26.92,27.07,27.07,26.95,26.77,26.87
31:32.3,26.92,27.07,27.07,26.95,26.77,26.87
31:32.9,26.92,27.07,27.07,26.95,26.76,26.87
31:33.3,26.92,27.07,27.07,26.95,26.76,26.87
31:33.8,26.92,27.07,27.07,26.95,26.77,26.87
31:34.3,26.92,27.07,27.07,26.96,26.77,26.87
31:34.8,26.92,27.07,27.07,26.96,26.77,26.87
31:35.3,26.92,27.07,27.07,26.95,26.77,26.87
31:35.8,26.92,27.07,27.07,26.96,26.77,26.87
31:36.3,26.92,27.07,27.07,26.96,26.77,26.87
31:36.8,26.92,27.07,27.07,26.96,26.77,26.86
31:37.2,26.92,27.07,27.07,26.96,26.77,26.86
31:37.7,26.92,27.07,27.07,26.96,26.77,26.86
31:38.2,26.92,27.07,27.07,26.96,26.77,26.86
31:38.7,26.92,27.07,27.07,26.96,26.77,26.86
31:39.2,26.92,27.07,27.07,26.96,26.77,26.86
31:39.7,26.92,27.07,27.07,26.96,26.76,26.86
31:40.2,26.92,27.07,27.07,26.96,26.76,26.86
31:40.7,26.92,27.09,27.07,26.96,26.76,26.86
31:41.2,26.92,27.13,27.07,26.96,26.76,26.86
31:41.6,26.92,27.18,27.07,26.96,26.77,26.86
31:42.1,26.92,27.25,27.07,26.96,26.77,26.86
31:42.5,26.92,27.32,27.07,26.96,26.77,26.86
31:43.0,26.92,27.36,27.07,26.96,26.77,26.87
31:43.5,26.92,27.45,27.07,26.96,26.77,26.86
31:44.0,26.92,27.55,27.07,26.96,26.77,26.86
31:44.5,26.93,27.62,27.07,26.96,26.77,26.86
31:45.0,26.93,27.73,27.07,26.96,26.77,26.86
31:45.5,26.94,27.88,27.07,26.96,26.76,26.86
31:45.9,26.96,28,27.07,26.96,26.76,26.86
31:46.4,26.97,28.13,27.07,26.96,26.76,26.86
31:46.9,26.99,28.29,27.07,26.96,26.76,26.86
31:47.3,27.01,28.44,27.07,26.95,26.76,26.85
31:47.8,27.02,28.57,27.07,26.95,26.76,26.85
31:48.3,27.04,28.69,27.07,26.95,26.76,26.85
31:48.8,27.06,28.85,27.07,26.95,26.77,26.86
31:49.2,27.07,29.02,27.07,26.95,26.77,26.86
31:49.7,27.08,29.21,27.07,26.95,26.77,26.86
31:50.1,27.08,29.41,27.07,26.95,26.77,26.86
31:50.6,27.09,29.62,27.07,26.96,26.77,26.86
31:51.0,27.09,29.79,27.07,26.96,26.77,26.86
31:51.5,27.09,29.93,27.07,26.96,26.77,26.86
31:52.0,27.09,30.11,27.07,26.96,26.77,26.86
31:52.5,27.1,30.28,27.07,26.96,26.77,26.86
31:53.0,27.12,30.49,27.07,26.96,26.77,26.86
31:53.5,27.14,30.71,27.07,26.96,26.77,26.86
31:53.9,27.16,30.96,27.07,26.96,26.77,26.86
31:54.4,27.18,31.17,27.07,26.96,26.77,26.86
31:54.9,27.21,31.4,27.07,26.96,26.77,26.86
31:55.4,27.24,31.62,27.07,26.96,26.77,26.86
31:55.9,27.27,31.84,27.07,26.96,26.77,26.86
31:56.3,27.3,32.08,27.07,26.96,26.76,26.86
31:56.8,27.33,32.32,27.07,26.96,26.76,26.87
31:57.3,27.35,32.51,27.07,26.96,26.76,26.87
31:57.8,27.36,32.73,27.07,26.96,26.76,26.87
31:58.3,27.38,32.97,27.07,26.96,26.76,26.87
31:58.8,27.4,33.18,27.07,26.96,26.76,26.87
31:59.2,27.41,33.41,27.07,26.96,26.76,26.86
31:59.7,27.42,33.67,27.07,26.96,26.76,26.86
32:00.2,27.43,33.91,27.07,26.97,26.76,26.86
32:00.7,27.43,34.14,27.07,26.97,26.76,26.86
32:01.2,27.44,34.37,27.07,26.97,26.76,26.86
32:01.7,27.47,34.62,27.07,26.97,26.76,26.87
32:02.2,27.5,34.86,27.07,26.97,26.76,26.86
32:02.7,27.53,35.1,27.07,26.97,26.76,26.86
32:03.2,27.56,35.35,27.07,26.97,26.76,26.86
32:03.7,27.6,35.58,27.08,26.97,26.76,26.87
32:04.2,27.64,35.82,27.1,26.97,26.76,26.87
32:04.7,27.68,36.07,27.12,26.97,26.76,26.87
32:05.1,27.72,36.28,27.15,26.97,26.76,26.87
32:05.6,27.76,36.51,27.18,26.97,26.76,26.86
32:06.1,27.8,36.77,27.21,26.97,26.76,26.86
32:06.5,27.82,37,27.22,26.97,26.76,26.86
32:07.0,27.83,37.2,27.24,26.97,26.76,26.86
32:07.5,27.85,37.44,27.25,26.98,26.76,26.86
32:08.0,27.87,37.68,27.26,26.97,26.76,26.86
32:08.5,27.9,37.92,27.27,26.98,26.76,26.86
32:09.0,27.93,38.14,27.28,26.98,26.76,26.86
32:09.5,27.97,38.4,27.31,26.98,26.76,26.86
32:10.0,28.01,38.64,27.34,26.98,26.76,26.87
32:10.5,28.04,38.86,27.37,26.98,26.77,26.87
32:11.0,28.06,39.08,27.4,26.98,26.76,26.87
32:11.5,28.1,39.33,27.42,26.98,26.76,26.87
32:12.0,28.13,39.56,27.43,26.97,26.77,26.87
32:12.5,28.15,39.77,27.44,26.98,26.77,26.87
32:13.0,28.17,40.01,27.44,26.97,26.77,26.87
32:13.5,28.2,40.24,27.45,26.97,26.76,26.87
32:14.0,28.22,40.47,27.47,26.97,26.76,26.87
32:14.5,28.23,40.69,27.48,26.97,26.76,26.87
32:15.0,28.26,40.93,27.51,26.97,26.76,26.87
32:15.5,28.3,41.15,27.54,26.97,26.76,26.87
32:16.0,28.34,41.36,27.58,26.97,26.76,26.87
32:16.5,28.37,41.58,27.62,26.97,26.76,26.87
32:17.0,28.41,41.81,27.66,26.97,26.76,26.88
32:17.5,28.43,42.03,27.7,26.97,26.76,26.88
32:18.0,28.45,42.24,27.74,26.96,26.76,26.88
32:18.5,28.47,42.46,27.76,26.96,26.76,26.88
32:19.0,28.5,42.66,27.78,26.96,26.76,26.88
32:19.5,28.54,42.88,27.79,26.96,26.76,26.88
32:20.0,28.59,43.08,27.8,26.96,26.76,26.88
32:20.5,28.63,43.28,27.8,26.96,26.76,26.88
32:21.0,28.68,43.5,27.82,26.96,26.76,26.88
32:21.5,28.72,43.72,27.84,26.96,26.76,26.88
32:22.0,28.76,43.93,27.88,26.96,26.76,26.88
32:22.5,28.8,44.15,27.91,26.96,26.76,26.88
32:23.0,28.82,44.37,27.96,26.96,26.76,26.88
32:23.5,28.85,44.56,28.02,26.96,26.76,26.88
32:24.0,28.86,44.76,28.06,26.97,26.76,26.88
32:24.5,28.88,44.97,28.11,26.97,26.76,26.88
32:24.9,28.9,45.16,28.16,26.97,26.76,26.88
32:25.3,28.91,45.37,28.2,26.97,26.76,26.88
32:25.7,28.95,45.58,28.23,26.98,26.76,26.88
32:26.1,29,45.77,28.25,26.98,26.77,26.88
32:26.5,29.04,45.95,28.29,26.98,26.77,26.88
32:26.8,29.08,46.14,28.32,26.98,26.77,26.88
32:27.2,29.13,46.3,28.36,26.98,26.77,26.88
32:27.6,29.16,46.44,28.39,26.98,26.77,26.88
32:27.9,29.18,46.57,28.44,26.98,26.77,26.88
32:28.4,29.2,46.72,28.47,26.98,26.77,26.88
32:28.9,29.21,46.86,28.49,26.98,26.77,26.88
32:29.4,29.22,46.97,28.52,26.97,26.77,26.88
32:29.9,29.24,47.12,28.56,26.97,26.77,26.88
32:30.4,29.28,47.3,28.58,26.97,26.77,26.88
32:30.9,29.31,47.45,28.61,26.97,26.77,26.88
32:31.4,29.35,47.62,28.64,26.97,26.77,26.88
32:31.9,29.39,47.84,28.67,26.97,26.77,26.88
32:32.4,29.42,48.03,28.7,26.98,26.77,26.88
32:32.9,29.44,48.2,28.75,26.98,26.77,26.88
32:33.5,29.46,48.38,28.8,26.98,26.77,26.88
32:34.0,29.46,48.56,28.84,26.98,26.76,26.88
32:34.5,29.47,48.75,28.88,26.98,26.77,26.88
32:35.0,29.5,48.93,28.92,26.98,26.77,26.88
32:35.5,29.54,49.1,28.96,26.98,26.77,26.88
32:36.0,29.59,49.29,29.01,26.98,26.77,26.88
32:36.5,29.64,49.46,29.07,26.97,26.77,26.88
32:37.0,29.7,49.63,29.15,26.97,26.76,26.89
32:37.6,29.74,49.84,29.22,26.98,26.76,26.89
32:38.1,29.78,50.01,29.27,26.98,26.77,26.9
32:38.6,29.8,50.17,29.31,26.99,26.77,26.91
32:39.0,29.83,50.35,29.36,26.99,26.77,26.92
32:39.5,29.85,50.49,29.39,26.98,26.77,26.93
32:40.0,29.89,50.61,29.42,26.98,26.77,26.95
32:40.5,29.93,50.77,29.47,26.98,26.77,26.96
32:41.0,29.98,50.91,29.53,26.99,26.77,26.97
32:41.6,30.02,51.02,29.6,26.99,26.77,26.99
32:42.1,30.07,51.12,29.65,26.99,26.77,27
32:42.7,30.1,51.2,29.71,26.99,26.77,27.01
32:43.2,30.13,51.28,29.75,26.99,26.77,27.02
32:43.7,30.15,51.35,29.8,26.99,26.77,27.03
32:44.2,30.16,51.41,29.86,26.99,26.77,27.03
32:44.7,30.16,51.5,29.91,26.99,26.77,27.04
32:45.2,30.18,51.57,29.96,26.99,26.77,27.05
32:45.7,30.2,51.63,30,26.99,26.77,27.05
32:46.2,30.24,51.68,30.05,26.99,26.77,27.05
32:46.7,30.27,51.72,30.09,26.99,26.78,27.06
32:47.2,30.31,51.72,30.15,26.99,26.78,27.06
32:47.7,30.35,51.73,30.22,26.99,26.78,27.07
32:48.2,30.39,51.73,30.29,26.99,26.78,27.08
32:48.7,30.43,51.73,30.35,26.99,26.78,27.09
32:49.2,30.47,51.73,30.4,26.99,26.79,27.11
32:49.7,30.51,51.71,30.47,26.99,26.78,27.13
32:50.2,30.53,51.68,30.53,26.99,26.78,27.15
32:50.7,30.56,51.64,30.6,26.99,26.78,27.17
32:51.3,30.58,51.59,30.66,26.99,26.79,27.18
32:51.8,30.59,51.54,30.71,26.99,26.79,27.19
32:52.3,30.6,51.49,30.74,26.99,26.79,27.2
32:52.8,30.61,51.43,30.79,26.99,26.78,27.21
32:53.3,30.63,51.38,30.83,26.99,26.78,27.22
32:53.8,30.65,51.32,30.89,26.99,26.78,27.22
32:54.3,30.68,51.28,30.97,26.99,26.78,27.22
32:54.8,30.7,51.24,31.06,26.99,26.78,27.22
32:55.3,30.73,51.22,31.12,26.99,26.78,27.22
32:55.8,30.75,51.19,31.19,26.99,26.78,27.22
32:56.4,30.77,51.16,31.25,26.99,26.78,27.22
32:56.9,30.79,51.11,31.31,26.99,26.78,27.23
32:57.3,30.81,51.04,31.36,27,26.78,27.23
32:57.8,30.82,50.95,31.42,27,26.78,27.24
32:58.3,30.84,50.89,31.47,27,26.78,27.25
32:58.8,30.85,50.81,31.51,27,26.78,27.26
32:59.3,30.85,50.75,31.56,27.01,26.78,27.27
32:59.9,30.85,50.7,31.6,27.01,26.78,27.28
33:00.4,30.85,50.64,31.67,27.01,26.78,27.29
33:00.8,30.85,50.56,31.75,27.01,26.78,27.3
33:01.3,30.85,50.5,31.81,27.01,26.78,27.32
33:01.8,30.86,50.43,31.85,27.01,26.78,27.33
33:02.4,30.86,50.37,31.9,27.01,26.78,27.35
33:02.9,30.87,50.33,31.95,27.01,26.78,27.37
33:03.4,30.88,50.28,32.01,27.01,26.78,27.4
33:03.9,30.9,50.22,32.09,27.01,26.78,27.43
33:04.4,30.92,50.15,32.18,27.01,26.78,27.45
33:04.9,30.95,50.07,32.25,27.01,26.78,27.47
33:05.5,30.97,49.98,32.3,27.01,26.78,27.48
33:06.0,30.99,49.89,32.34,27.01,26.78,27.49
33:06.5,31.01,49.82,32.38,27.02,26.78,27.5
33:07.0,31.02,49.75,32.41,27.01,26.78,27.51
33:07.5,31.02,49.66,32.47,27.02,26.78,27.53
33:08.0,31.03,49.59,32.53,27.02,26.78,27.54
33:08.6,31.03,49.5,32.6,27.03,26.78,27.56
33:09.0,31.04,49.42,32.66,27.03,26.78,27.56
33:09.5,31.04,49.34,32.72,27.04,26.78,27.57
33:10.1,31.05,49.3,32.76,27.04,26.78,27.57
33:10.6,31.06,49.25,32.82,27.04,26.78,27.57
33:11.1,31.07,49.2,32.87,27.04,26.78,27.57
