time,temp1, 'Heat Element 1', 'Heater 1: enable', 'Heater 2: T (C)', 'Heat Element 2', 'Heater 2: enable', 'Sample Temperature 1: T (C)', 'Sample Temperature 2: T (C)', 'Sample Temperature 3: T (C)', 'Sample Temperature 4: T (C)', 'Steady State: State ()',,20.60263787,7.35436
35:43.8,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:44.5,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:45.2,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:45.6,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:46.3,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:46.7,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:47.3,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:47.8,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:48.3,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:49.1,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:49.6,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:50.0,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:50.6,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:51.0,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:51.2,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:51.6,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:52.0,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:52.3,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:52.7,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:53.1,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:53.4,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:53.8,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:54.1,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:54.4,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:54.7,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:55.0,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:55.3,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:55.6,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:56.1,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:56.4,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:56.9,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:57.2,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:57.6,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:58.0,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
35:58.6,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,0.236924338
35:59.1,27.22854205, 'off',0,20.33076652, 'off',0,-25.89092862,-25.95822219,-16.99845665,-24.86428869, 'Steady',,6.625902047,27.96632087
